"SERIALNO","SPORDER","PUMA","PWGTP","CIT","CITWP","COW","ENG","FER","GCL","GCM","GCR","HIMRKS","HINS1","HINS2","HINS3","HINS4","HINS5","HINS6","HINS7","INTP","JWMNP","JWRIP","JWTRNS","LANX","MAR","MARHD","MARHM","MARHT","MARHW","MARHYP","MIG","MIL","MLPA","MLPB","MLPCD","MLPE","MLPFG","MLPH","MLPIK","MLPJ","NWAB","NWAV","NWLA","NWLK","NWRE","OIP","PAP","RETP","SCH","SCHG","SCHL","SEMP","SEX","SSIP","SSP","WAGP","WKHP","WKWN","WRK","YOEP","ANC","ANC1P","ANC2P","DECADE","DRIVESP","ESP","ESR","FOD1P","FOD2P","HICOV","HISP","INDP","JWAP","JWDP","LANP","MIGPUMA","MIGSP","MSP","NATIVITY","NOP","OC","OCCP","PAOC","PERNP","PINCP","POBP","POVPIP","POWPUMA","POWSP","PRIVCOV","PUBCOV","QTRBIR","RAC1P","RAC2P","RAC3P","RACAIAN","RACASN","RACBLK","RACNH","RACNUM","RACPI","RACSOR","RACWHT","RC","SCIENGP","SCIENGRLP","SFN","SFR","VPS","WAOB","DETAILED-SPORDER_Person number","DETAILED-PUMA_Public use microdata area code (PUMA) based on 2020 Census definition (areas with population of 100,000 or more, use with STATE for unique code)","DETAILED-PWGTP_Person's weight","DETAILED-CIT_Citizenship status","DETAILED-CITWP_Year of naturalization write-in","DETAILED-COW_Class of worker","DETAILED-ENG_Ability to speak English","DETAILED-FER_Gave birth to child within the past 12 months","DETAILED-GCL_Grandparents living with grandchildren","DETAILED-GCM_Length of time responsible for grandchildren","DETAILED-GCR_Grandparents responsible for grandchildren","DETAILED-HIMRKS_Subsidized Marketplace Coverage","DETAILED-HINS1_Insurance through a current or former employer or union","DETAILED-HINS2_Insurance purchased directly from an insurance company","DETAILED-HINS3_Medicare, for people 65 and older, or people with certain disabilities","DETAILED-HINS4_Medicaid, Medical Assistance, or any kind of government-assistance plan for those with low incomes or a disability","DETAILED-HINS5_TRICARE or other military health care","DETAILED-HINS6_VA (enrolled for VA health care)","DETAILED-HINS7_Indian Health Service","DETAILED-INTP_Interest, dividends, and net rental income past 12 months (use ADJINC to adjust to constant dollars)","DETAILED-JWMNP_Travel time to work","DETAILED-JWRIP_Vehicle occupancy","DETAILED-JWTRNS_Means of transportation to work","DETAILED-LANX_Language other than English spoken at home","DETAILED-MAR_Marital status","DETAILED-MARHD_Divorced in the past 12 months","DETAILED-MARHM_Married in the past 12 months","DETAILED-MARHT_Number of times married","DETAILED-MARHW_Widowed in the past 12 months","DETAILED-MARHYP_Year last married","DETAILED-MIG_Mobility status (lived here 1 year ago)","DETAILED-MIL_Military service","DETAILED-MLPA_Served September 2001 or later","DETAILED-MLPB_Served August 1990 - August 2001 (including Persian Gulf War)","DETAILED-MLPCD_Served May 1975 - July 1990","DETAILED-MLPE_Served Vietnam era (August 1964 - April 1975)","DETAILED-MLPFG_Served February 1955 - July 1964","DETAILED-MLPH_Served Korean War (July 1950 - January 1955)","DETAILED-MLPIK_Peacetime service before July 1950","DETAILED-MLPJ_Served World War II (December 1941 - December 1946)","DETAILED-NWAB_Temporary absence from work (UNEDITED - See 'Employment Status Recode' (ESR))","DETAILED-NWAV_Available for work (UNEDITED - See 'Employment Status Recode' (ESR))","DETAILED-NWLA_On layoff from work (UNEDITED - See 'Employment Status Recode' (ESR))","DETAILED-NWLK_Looking for work (UNEDITED - See 'Employment Status Recode' (ESR))","DETAILED-NWRE_Informed of recall (UNEDITED - See 'Employment Status Recode' (ESR))","DETAILED-OIP_All other income past 12 months (use ADJINC to adjust to constant dollars)","DETAILED-PAP_Public assistance income past 12 months (use ADJINC to adjust to constant dollars)","DETAILED-RETP_Retirement income past 12 months (use ADJINC to adjust to constant dollars)","DETAILED-SCH_School enrollment","DETAILED-SCHG_Grade level attending","DETAILED-SCHL_Educational attainment","DETAILED-SEMP_Self-employment income past 12 months (use ADJINC to adjust SEMP to constant dollars)","DETAILED-SEX_Sex","DETAILED-SSIP_Supplementary Security Income past 12 months (use ADJINC to adjust SSIP to constant dollars)","DETAILED-SSP_Social Security income past 12 months (use ADJINC to adjust SSP to constant dollars)","DETAILED-WAGP_Wages or salary income past 12 months (use ADJINC to adjust WAGP to constant dollars)","DETAILED-WKHP_Usual hours worked per week past 12 months","DETAILED-WKWN_Weeks worked during past 12 months","DETAILED-WRK_Worked last week","DETAILED-YOEP_Year of entry","DETAILED-ANC_Ancestry recode","DETAILED-ANC1P_Recoded Detailed Ancestry - first entry","DETAILED-ANC2P_Recoded Detailed Ancestry - second entry","DETAILED-DECADE_Decade of entry","DETAILED-DRIVESP_Number of vehicles calculated from JWRI","DETAILED-ESP_Employment status of parents","DETAILED-ESR_Employment status recode","DETAILED-FOD1P_Recoded field of degree - first entry","DETAILED-FOD2P_Recoded field of degree - second entry","DETAILED-HICOV_Health insurance coverage recode","DETAILED-HISP_Recoded detailed Hispanic origin","DETAILED-INDP_Industry recode for 2023 and later based on 2022 IND codes","DETAILED-JWAP_Time of arrival at work - hour and minute","DETAILED-JWDP_Time of departure for work - hour and minute","DETAILED-LANP_Language spoken at home","DETAILED-MIGPUMA_Migration PUMA based on 2020 Census definition","DETAILED-MIGSP_Migration recode - State or foreign country code","DETAILED-MSP_Married, spouse present/spouse absent","DETAILED-NATIVITY_Nativity","DETAILED-NOP_Nativity of parent","DETAILED-OC_Own child","DETAILED-OCCP_Occupation recode for 2018 and later based on 2018 OCC codes","DETAILED-PAOC_Presence and age of own children","DETAILED-PERNP_Total person's earnings (use ADJINC to adjust to constant dollars)","DETAILED-PINCP_Total person's income (use ADJINC to adjust to constant dollars)","DETAILED-POBP_Place of birth (Recode)","DETAILED-POVPIP_Income-to-poverty ratio recode","DETAILED-POWPUMA_Place of work PUMA based on 2020 Census definition","DETAILED-POWSP_Place of work - State or foreign country recode","DETAILED-PRIVCOV_Private health insurance coverage recode","DETAILED-PUBCOV_Public health coverage recode","DETAILED-QTRBIR_Quarter of birth","DETAILED-RAC1P_Recoded detailed race code","DETAILED-RAC2P_Recoded detailed race code","DETAILED-RAC3P_Recoded detailed race code","DETAILED-RACAIAN_American Indian and Alaska Native recode (American Indian and Alaska Native alone or in combination with one or more other races)","DETAILED-RACASN_Asian recode (Asian alone or in combination with one or more other races)","DETAILED-RACBLK_Black or African American recode (Black alone or in combination with one or more other races)","DETAILED-RACNH_Native Hawaiian recode (Native Hawaiian alone or in combination with one or more other races)","DETAILED-RACNUM_Number of major race groups represented","DETAILED-RACPI_Other Pacific Islander recode (Other Pacific Islander alone or in combination with one or more other races)","DETAILED-RACSOR_Some other race recode (Some other race alone or in combination with one or more other races)","DETAILED-RACWHT_White recode (White alone or in combination with one or more other races)","DETAILED-RC_Related child","DETAILED-SCIENGP_Field of Degree Science and Engineering Flag - NSF Definition","DETAILED-SCIENGRLP_Field of Degree Science and Engineering Related Flag - NSF Definition","DETAILED-SFN_Subfamily number","DETAILED-SFR_Subfamily relationship","DETAILED-VPS_Veteran period of service","DETAILED-WAOB_World area of birth","Class"
"2023HU1284762",1,609,69,"1",NA,"1",NA,TRUE,NA,NA,NA,"0",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,45,NA,"3","2","5",NA,NA,NA,NA,NA,"3","4",NA,NA,NA,NA,NA,NA,NA,NA,"3","5","3","3","3",0,0,0,"1",NA,"21",1000,TRUE,0,0,10000,40,30,TRUE,NA,"1","183","995",NA,NA,NA,"1","2502","2001","1","1","7390","199","115",NA,"800","25","6","1",NA,FALSE,"2850","4",11000,11000,"48",70,900,25,"1","2","4","1","1000","1",FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,"1",1,609,69,"Born in the United States",NA,"Employee of a private for-profit company or business, or of an individual, for wages, salary, or commissions",NA,"No",NA,NA,NA,"Categorically ineligible for subsidy","Yes","No","No","No","No","No","No",0,45,NA,"Subway or elevated rail","No, speaks only English","Never married or under 15 years old",NA,NA,NA,NA,NA,"No, different house in US or Puerto Rico","Never served in the military",NA,NA,NA,NA,NA,NA,NA,NA,"Did not report","Did not report","Did not report","Did not report","Did not report",0,"0",0,"No, has not attended in the last 3 months",NA,"Bachelor's degree",1000,"Female",0,0,10000,40,30,"Worked",NA,"Single","Northern European","Mixture",NA,NA,NA,"Civilian employed, at work","Electrical Engineering Technology","Communication Technologies","With health insurance coverage","Not Spanish/Hispanic/Latino","PRF-Management, Scientific, And Technical Consulting Services","4:45 p.m. to 4:49 p.m.","4:00 p.m. to 4:09 p.m.",NA,"800","25","Never married","Native",NA,"No","ENT-Writers And Authors","Females with no own children",11000,11000,"Texas/TX",70,900,25,"With private health insurance coverage","Without public health coverage","October through December","White alone","White alone","White alone","No","No","No","No",1,"No","No","Yes","No","No","Yes",NA,NA,NA,"US state (POBP = 001-059)","0"
"2023HU0251082",4,610,107,"5",NA,"1","1",TRUE,NA,NA,NA,"0",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,NA,NA,"11","1","5",NA,NA,NA,NA,NA,"1","4",NA,NA,NA,NA,NA,NA,NA,NA,"3","5","3","3","3",0,0,0,"1",NA,"22",0,TRUE,0,0,123000,40,52,TRUE,2019,"1","615","999","8",NA,NA,"1","6200",NA,"1","1","7390",NA,NA,"1350",NA,NA,"6","2",NA,FALSE,"1021","4",123000,123000,"210",501,600,25,"1","2","1","6","4015","4",FALSE,TRUE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,"4",4,610,107,"Not a U.S. citizen",NA,"Employee of a private for-profit company or business, or of an individual, for wages, salary, or commissions","Very well","No",NA,NA,NA,"Categorically ineligible for subsidy","Yes","No","No","No","No","No","No",0,NA,NA,"Worked from home","Yes, speaks another language","Never married or under 15 years old",NA,NA,NA,NA,NA,"Yes, same house (nonmovers)","Never served in the military",NA,NA,NA,NA,NA,NA,NA,NA,"Did not report","Did not report","Did not report","Did not report","Did not report",0,"0",0,"No, has not attended in the last 3 months",NA,"Master's degree",0,"Female",0,0,123000,40,52,"Worked",2019,"Single","Asian Indian","Not reported","2010 or later",NA,NA,"Civilian employed, at work","General Business",NA,"With health insurance coverage","Not Spanish/Hispanic/Latino","PRF-Management, Scientific, And Technical Consulting Services",NA,NA,"Hindi",NA,NA,"Never married","Foreign born",NA,"No","CMM-Software Developers","Females with no own children",123000,123000,"India",501,600,25,"With private health insurance coverage","Without public health coverage","January through March","Asian alone","Asian Indian alone","Asian Indian alone","No","Yes","No","No",1,"No","No","No","No","No","No",NA,NA,NA,"Asia (POBP = 158-159,161,200-299)","0"
"2023HU0577043",1,903,59,"1",NA,NA,NA,NA,TRUE,NA,NA,"0",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,NA,NA,NA,"2","2",NA,NA,"1",NA,"1967","1","4",NA,NA,NA,NA,NA,NA,NA,NA,"2","5","2","2","3",0,0,76000,"1",NA,"22",0,TRUE,0,0,0,NA,NA,TRUE,NA,"2","50","142",NA,NA,NA,"6","2310",NA,"1","1",NA,NA,NA,NA,NA,NA,"3","1",NA,FALSE,NA,"4",0,76000,"25",501,NA,NA,"1","1","3","1","1000","1",FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,"1",1,903,59,"Born in the United States",NA,NA,NA,NA,"No",NA,NA,"Categorically ineligible for subsidy","Yes","No","Yes","No","No","No","No",0,NA,NA,NA,"No, speaks only English","Widowed","No","No","One time","No","1967","Yes, same house (nonmovers)","Never served in the military",NA,NA,NA,NA,NA,NA,NA,NA,"No","Did not report","No","No","Did not report",0,"0",76000,"No, has not attended in the last 3 months",NA,"Master's degree",0,"Female",0,0,0,NA,NA,"Did not work",NA,"Multiple","Irish","Polish",NA,NA,NA,"Not in labor force","Special Needs Education",NA,"With health insurance coverage","Not Spanish/Hispanic/Latino",NA,NA,NA,NA,NA,NA,"Widowed","Native",NA,"No",NA,"Females with no own children",0,76000,"Massachusetts/MA",501,NA,NA,"With private health insurance coverage","With public health coverage","July through September","White alone","White alone","White alone","No","No","No","No",1,"No","No","Yes","No","No","No",NA,NA,NA,"US state (POBP = 001-059)","0"
"2023HU0726813",3,902,40,"1",NA,"1",NA,NA,NA,NA,NA,"0",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,30,NA,"3","2","5",NA,NA,NA,NA,NA,"1","4",NA,NA,NA,NA,NA,NA,NA,NA,"3","5","3","3","3",0,0,0,"3","16","21",0,TRUE,0,0,110000,40,52,NA,NA,"4","999","999",NA,NA,NA,"1","5200",NA,"1","1","6992","103","58",NA,NA,NA,"6","1",NA,FALSE,"4710",NA,110000,110000,"25",501,4100,36,"1","2","2","1","1000","1",FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,"1",3,902,40,"Born in the United States",NA,"Employee of a private for-profit company or business, or of an individual, for wages, salary, or commissions",NA,NA,NA,NA,NA,"Categorically ineligible for subsidy","Yes","No","No","No","No","No","No",0,30,NA,"Subway or elevated rail","No, speaks only English","Never married or under 15 years old",NA,NA,NA,NA,NA,"Yes, same house (nonmovers)","Never served in the military",NA,NA,NA,NA,NA,NA,NA,NA,"Did not report","Did not report","Did not report","Did not report","Did not report",0,"0",0,"Yes, private school or college or home school","Graduate or professional school beyond a bachelor's degree","Bachelor's degree",0,"Male",0,0,110000,40,52,NA,NA,"Not reported","Not reported","Not reported",NA,NA,NA,"Civilian employed, at work","Psychology",NA,"With health insurance coverage","Not Spanish/Hispanic/Latino","FIN-Agencies, Brokerages, And Other Insurance Related Activities","8:45 a.m. to 8:49 a.m.","8:15 a.m. to 8:19 a.m.",NA,NA,NA,"Never married","Native",NA,"No","SAL-First-Line Supervisors Of Non-Retail Sales Workers",NA,110000,110000,"Massachusetts/MA",501,4100,36,"With private health insurance coverage","Without public health coverage","April through June","White alone","White alone","White alone","No","No","No","No",1,"No","No","Yes","No","Yes","No",NA,NA,NA,"US state (POBP = 001-059)","0"
"2023HU1425463",1,703,92,"1",NA,"7",NA,NA,TRUE,NA,NA,"0",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,NA,NA,NA,"2","1",NA,NA,"1",NA,"1970","1","3",NA,NA,NA,NA,NA,NA,NA,NA,"2","5","2","2","3",5000,0,0,"1",NA,"22",0,TRUE,0,4500,0,NA,NA,TRUE,NA,"1","50","999",NA,NA,NA,"6","5501",NA,"1","1","6890",NA,NA,NA,NA,NA,"1","1",NA,FALSE,"850",NA,0,9500,"25",147,NA,NA,"2","1","4","1","1000","1",FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,"1",1,703,92,"Born in the United States",NA,"Self-employed in own incorporated business, professional practice or farm",NA,NA,"No",NA,NA,"Categorically ineligible for subsidy","No","No","Yes","No","No","No","No",0,NA,NA,NA,"No, speaks only English","Married","No","No","One time","No","1970","Yes, same house (nonmovers)","Only on active duty for training in Reserves/National Guard",NA,NA,NA,NA,NA,NA,NA,NA,"No","Did not report","No","No","Did not report",5000,"0",0,"No, has not attended in the last 3 months",NA,"Master's degree",0,"Male",0,4500,0,NA,NA,"Did not work",NA,"Single","Irish","Not reported",NA,NA,NA,"Not in labor force","Economics",NA,"With health insurance coverage","Not Spanish/Hispanic/Latino","FIN-Nondepository Credit Intermediation And Related Activities",NA,NA,NA,NA,NA,"Now married, spouse present","Native",NA,"No","FIN-Personal Financial Advisors",NA,0,9500,"Massachusetts/MA",147,NA,NA,"Without private health insurance coverage","With public health coverage","October through December","White alone","White alone","White alone","No","No","No","No",1,"No","No","Yes","No","Yes","No",NA,NA,NA,"US state (POBP = 001-059)","0"
"2023HU0292327",2,903,114,"5",NA,"1","1",TRUE,TRUE,NA,NA,"0",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,15,"1","1","1","1",NA,NA,"1",NA,"2010","1","4",NA,NA,NA,NA,NA,NA,NA,NA,"3","5","3","3","3",0,0,0,"1",NA,"21",0,TRUE,0,0,90000,40,52,NA,2010,"4","999","999","8","1",NA,"1","2407",NA,"1","1","7460","79","37","1420",NA,NA,"1","2",NA,FALSE,"8740","3",90000,90000,"210",501,800,25,"1","2","3","6","4015","4",FALSE,TRUE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,"4",2,903,114,"Not a U.S. citizen",NA,"Employee of a private for-profit company or business, or of an individual, for wages, salary, or commissions","Very well","No","No",NA,NA,"Categorically ineligible for subsidy","Yes","No","No","No","No","No","No",0,15,"Drove alone","Car, truck, or van","Yes, speaks another language","Married","No","No","One time","No","2010","Yes, same house (nonmovers)","Never served in the military",NA,NA,NA,NA,NA,NA,NA,NA,"Did not report","Did not report","Did not report","Did not report","Did not report",0,"0",0,"No, has not attended in the last 3 months",NA,"Bachelor's degree",0,"Female",0,0,90000,40,52,NA,2010,"Not reported","Not reported","Not reported","2010 or later","1.000 vehicles (Drove alone)",NA,"Civilian employed, at work","Computer Engineering",NA,"With health insurance coverage","Not Spanish/Hispanic/Latino","PRF-Scientific Research And Development Services","6:45 a.m. to 6:49 a.m.","6:30 a.m. to 6:34 a.m.","Punjabi",NA,NA,"Now married, spouse present","Foreign born",NA,"No","PRD-Inspectors, Testers, Sorters, Samplers, And Weighers","Females with own children under 6 years and 6 to 17 years",90000,90000,"India",501,800,25,"With private health insurance coverage","Without public health coverage","July through September","Asian alone","Asian Indian alone","Asian Indian alone","No","Yes","No","No",1,"No","No","No","No","Yes","No",NA,NA,NA,"Asia (POBP = 158-159,161,200-299)","0"
"2023HU1316333",1,1301,90,"1",NA,"1",NA,NA,TRUE,NA,NA,"0",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,NA,NA,NA,"2","1",NA,NA,"2",NA,"1993","1","4",NA,NA,NA,NA,NA,NA,NA,NA,"3","1","3","2","3",0,0,0,"1",NA,"21",0,TRUE,0,1400,0,NA,NA,TRUE,NA,"1","185","999",NA,NA,NA,"6","6206","6203","1","1","6992",NA,NA,NA,NA,NA,"1","1",NA,FALSE,"4810",NA,0,1400,"25",92,NA,NA,"2","1","1","1","1000","1",FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,"1",1,1301,90,"Born in the United States",NA,"Employee of a private for-profit company or business, or of an individual, for wages, salary, or commissions",NA,NA,"No",NA,NA,"Categorically ineligible for subsidy","No","No","Yes","No","No","No","No",0,NA,NA,NA,"No, speaks only English","Married","No","No","Two times","No","1993","Yes, same house (nonmovers)","Never served in the military",NA,NA,NA,NA,NA,NA,NA,NA,"Did not report","Yes","Did not report","No","Did not report",0,"0",0,"No, has not attended in the last 3 months",NA,"Bachelor's degree",0,"Male",0,1400,0,NA,NA,"Did not work",NA,"Single","Southern European","Not reported",NA,NA,NA,"Not in labor force","Marketing And Marketing Research","Business Management And Administration","With health insurance coverage","Not Spanish/Hispanic/Latino","FIN-Agencies, Brokerages, And Other Insurance Related Activities",NA,NA,NA,NA,NA,"Now married, spouse present","Native",NA,"No","SAL-Insurance Sales Agents",NA,0,1400,"Massachusetts/MA",92,NA,NA,"Without private health insurance coverage","With public health coverage","January through March","White alone","White alone","White alone","No","No","No","No",1,"No","No","Yes","No","No","No",NA,NA,NA,"US state (POBP = 001-059)","0"
"2023HU0276119",1,611,252,"1",NA,"1",NA,NA,NA,NA,NA,"0",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,40,NA,"5","2","5",NA,NA,NA,NA,NA,"1","4",NA,NA,NA,NA,NA,NA,NA,NA,"3","5","3","3","3",0,0,0,"1",NA,"21",0,TRUE,0,0,70000,50,52,TRUE,NA,"2","22","32",NA,NA,NA,"1","6200","5506","1","1","6991","102","55",NA,NA,NA,"6","1",NA,FALSE,"860",NA,70000,70000,"25",442,800,25,"1","2","1","1","1000","1",FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,"1",1,611,252,"Born in the United States",NA,"Employee of a private for-profit company or business, or of an individual, for wages, salary, or commissions",NA,NA,NA,NA,NA,"Categorically ineligible for subsidy","Yes","No","No","No","No","No","No",0,40,NA,"Light rail, streetcar, or trolley","No, speaks only English","Never married or under 15 years old",NA,NA,NA,NA,NA,"Yes, same house (nonmovers)","Never served in the military",NA,NA,NA,NA,NA,NA,NA,NA,"Did not report","Did not report","Did not report","Did not report","Did not report",0,"0",0,"No, has not attended in the last 3 months",NA,"Bachelor's degree",0,"Male",0,0,70000,50,52,"Worked",NA,"Multiple","English","German",NA,NA,NA,"Civilian employed, at work","General Business","Political Science And Government","With health insurance coverage","Not Spanish/Hispanic/Latino","FIN-Insurance Carriers","8:40 a.m. to 8:44 a.m.","8:00 a.m. to 8:04 a.m.",NA,NA,NA,"Never married","Native",NA,"No","FIN-Insurance Underwriters",NA,70000,70000,"Massachusetts/MA",442,800,25,"With private health insurance coverage","Without public health coverage","January through March","White alone","White alone","White alone","No","No","No","No",1,"No","No","Yes","No","Yes","No",NA,NA,NA,"US state (POBP = 001-059)","0"
"2023HU1015186",2,1201,25,"1",NA,"1",NA,NA,TRUE,NA,NA,"0",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,60,"1","1","2","3",NA,NA,"3",NA,"2003","1","4",NA,NA,NA,NA,NA,NA,NA,NA,"3","5","3","3","3",0,0,0,"1",NA,"19",0,TRUE,0,14300,23000,25,52,TRUE,NA,"1","32","999",NA,"1",NA,"1",NA,NA,"1","1","7780","118","67",NA,NA,NA,"4","1",NA,FALSE,"800",NA,23000,37300,"41",265,600,25,"2","1","2","1","1000","1",FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,"1",2,1201,25,"Born in the United States",NA,"Employee of a private for-profit company or business, or of an individual, for wages, salary, or commissions",NA,NA,"No",NA,NA,"Categorically ineligible for subsidy","No","No","Yes","No","No","No","No",0,60,"Drove alone","Car, truck, or van","No, speaks only English","Divorced","No","No","Three or more times","No","2003","Yes, same house (nonmovers)","Never served in the military",NA,NA,NA,NA,NA,NA,NA,NA,"Did not report","Did not report","Did not report","Did not report","Did not report",0,"0",0,"No, has not attended in the last 3 months",NA,"1 or more years of college credit, no degree",0,"Male",0,14300,23000,25,52,"Worked",NA,"Single","German","Not reported",NA,"1.000 vehicles (Drove alone)",NA,"Civilian employed, at work",NA,NA,"With health insurance coverage","Not Spanish/Hispanic/Latino","PRF-Other Administrative And Other Support Services","10:00 a.m. to 10:04 a.m.","9:00 a.m. to 9:04 a.m.",NA,NA,NA,"Divorced","Native",NA,"No","FIN-Accountants And Auditors",NA,23000,37300,"Oregon/OR",265,600,25,"Without private health insurance coverage","With public health coverage","April through June","White alone","White alone","White alone","No","No","No","No",1,"No","No","Yes","No",NA,NA,NA,NA,NA,"US state (POBP = 001-059)","0"
"2023HU0110111",4,1103,143,"1",NA,"1",NA,TRUE,NA,NA,NA,"0",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,10,"1","1","2","5",NA,NA,NA,NA,NA,"1","4",NA,NA,NA,NA,NA,NA,NA,NA,"3","5","3","3","3",0,0,0,"1",NA,"16",0,TRUE,0,0,20000,40,52,NA,NA,"4","999","999",NA,"1",NA,"1",NA,NA,"1","1","8990","96","55",NA,NA,NA,"6","1",NA,FALSE,"2600","4",20000,20000,"25",501,1100,25,"1","2","3","1","1000","1",FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,"1",4,1103,143,"Born in the United States",NA,"Employee of a private for-profit company or business, or of an individual, for wages, salary, or commissions",NA,"No",NA,NA,NA,"Categorically ineligible for subsidy","Yes","No","No","No","No","No","No",0,10,"Drove alone","Car, truck, or van","No, speaks only English","Never married or under 15 years old",NA,NA,NA,NA,NA,"Yes, same house (nonmovers)","Never served in the military",NA,NA,NA,NA,NA,NA,NA,NA,"Did not report","Did not report","Did not report","Did not report","Did not report",0,"0",0,"No, has not attended in the last 3 months",NA,"Regular high school diploma",0,"Female",0,0,20000,40,52,NA,NA,"Not reported","Not reported","Not reported",NA,"1.000 vehicles (Drove alone)",NA,"Civilian employed, at work",NA,NA,"With health insurance coverage","Not Spanish/Hispanic/Latino","SRV-Nail Salons And Other Personal Care Services","8:10 a.m. to 8:14 a.m.","8:00 a.m. to 8:04 a.m.",NA,NA,NA,"Never married","Native",NA,"No","ENT-Artists And Related Workers","Females with no own children",20000,20000,"Massachusetts/MA",501,1100,25,"With private health insurance coverage","Without public health coverage","July through September","White alone","White alone","White alone","No","No","No","No",1,"No","No","Yes","No",NA,NA,NA,NA,NA,"US state (POBP = 001-059)","0"
"2023HU0325093",3,705,63,"4",2005,"5","1",TRUE,TRUE,NA,NA,"0",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,40,"1","1","1","5",NA,NA,NA,NA,NA,"1","4",NA,NA,NA,NA,NA,NA,NA,NA,"3","5","3","3","3",0,0,0,"1",NA,"20",0,TRUE,0,0,50000,40,52,TRUE,1999,"1","100","999","6","1",NA,"1",NA,NA,"1","1","6871","102","55","1242",NA,NA,"6","2",NA,FALSE,"120","4",50000,50000,"100",501,600,25,"1","2","3","1","1000","1",FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,"5",3,705,63,"U.S. citizen by naturalization","2005","Federal government employee","Very well","No","No",NA,NA,"Categorically ineligible for subsidy","Yes","No","No","No","No","No","No",0,40,"Drove alone","Car, truck, or van","Yes, speaks another language","Never married or under 15 years old",NA,NA,NA,NA,NA,"Yes, same house (nonmovers)","Never served in the military",NA,NA,NA,NA,NA,NA,NA,NA,"Did not report","Did not report","Did not report","Did not report","Did not report",0,"0",0,"No, has not attended in the last 3 months",NA,"Associate's degree",0,"Female",0,0,50000,40,52,"Worked",1999,"Single","Albanian","Not reported","1990 - 1999","1.000 vehicles (Drove alone)",NA,"Civilian employed, at work",NA,NA,"With health insurance coverage","Not Spanish/Hispanic/Latino","FIN-Monetary Authorities-Central Bank, And Commerical Banking","8:40 a.m. to 8:44 a.m.","8:00 a.m. to 8:04 a.m.","Albanian",NA,NA,"Never married","Foreign born",NA,"No","MGR-Financial Managers","Females with no own children",50000,50000,"Albania",501,600,25,"With private health insurance coverage","Without public health coverage","July through September","White alone","White alone","White alone","No","No","No","No",1,"No","No","Yes","No",NA,NA,NA,NA,NA,"Europe (POBP = 100-157,160,162-199)","0"
